# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_message_catalog.py
# source: pf_bridge/gamedata/tables/TEXTDATA_TH__MESSAGE.tsv
# source_sha256: 002f3145cc6f53c70fd2d3fda81d492d0db1574bf0fc07285606497632d08609
# source_rows: 907
# pulled: 2026-09-07
# message_text is \uXXXX-escaped so this file stays pure ASCII;
# decode with lua_api.message.unescape_message_text().
message_id	message_type	notify_type	message_text
546	3	0	\u0e1a\u0e31\u0e19\u0e17\u0e36\u0e01\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e02\u0e2d\u0e07\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e41\u0e25\u0e49\u0e27\uff01
547	2	0	\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e42\u0e2b\u0e21\u0e14\u0e01\u0e32\u0e23\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49\u0e41\u0e25\u0e49\u0e27!
548	35	0	\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e01\u0e33\u0e25\u0e31\u0e07\u0e23\u0e2d\u0e01\u0e32\u0e23\u0e04\u0e37\u0e19\u0e0a\u0e35\u0e1e \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e40\u0e23\u0e35\u0e22\u0e01\u0e0b\u0e49\u0e33\u0e44\u0e14\u0e49!
549	3	0	\u0e23\u0e32\u0e22\u0e0a\u0e37\u0e48\u0e2d\u0e02\u0e2d\u0e07\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27!
550	3	0	Token \u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
551	3	0	\u0e42\u0e2b\u0e21\u0e14 Token \u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49 Token \u0e0b\u0e37\u0e49\u0e2d\u0e44\u0e14\u0e49\u0e40\u0e17\u0e48\u0e32\u0e19\u0e31\u0e49\u0e19
552	3	0	\u0e20\u0e32\u0e22\u0e43\u0e19\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14
553	3	0	Gashapon \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e44\u0e21\u0e48\u0e43\u0e0a\u0e48\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e2a\u0e33\u0e2b\u0e23\u0e31\u0e1a Gashapon
554	3	0	Gashapon \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e44\u0e21\u0e48\u0e21\u0e35\u0e25\u0e33\u0e14\u0e31\u0e1a Gashapon
555	3	0	Gashapon \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e0a\u0e48\u0e2d\u0e07\u0e27\u0e48\u0e32\u0e07\u0e43\u0e19\u0e01\u0e23\u0e30\u0e40\u0e1b\u0e4b\u0e32\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d
556	3	0	Gashapon \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e01\u0e32\u0e23\u0e41\u0e25\u0e01\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e43\u0e19\u0e01\u0e23\u0e30\u0e40\u0e1b\u0e4b\u0e32\u0e16\u0e39\u0e01\u0e25\u0e47\u0e2d\u0e01\u0e44\u0e27\u0e49
557	3	0	Gashapon \u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e44\u0e2d\u0e40\u0e17\u0e21 Gashapon \u0e16\u0e39\u0e01\u0e25\u0e47\u0e2d\u0e01
558	3	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2a\u0e48\u0e07\u0e02\u0e2d\u0e07\u0e02\u0e27\u0e31\u0e0d\u0e43\u0e2b\u0e49\u0e04\u0e19\u0e17\u0e35\u0e48\u0e44\u0e21\u0e48\u0e43\u0e0a\u0e48\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e19!
559	3	0	\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e04\u0e25\u0e31\u0e07\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e0b\u0e37\u0e49\u0e2d\u0e44\u0e14\u0e49!
560	3	0	\u0e21\u0e35\u0e1b\u0e23\u0e30\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e1c\u0e25\u0e17\u0e35\u0e48\u0e40\u0e17\u0e48\u0e32\u0e01\u0e31\u0e19\u0e2b\u0e23\u0e37\u0e2d\u0e14\u0e35\u0e01\u0e27\u0e48\u0e32\u0e41\u0e25\u0e49\u0e27!
561	3	0	\u0e04\u0e39\u0e1b\u0e2d\u0e07\u0e41\u0e25\u0e01\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e19\u0e35\u0e49\u0e16\u0e39\u0e01\u0e43\u0e0a\u0e49\u0e44\u0e1b\u0e41\u0e25\u0e49\u0e27!
562	3	0	\u0e43\u0e19\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e17\u0e33\u0e01\u0e32\u0e23\u0e23\u0e35\u0e40\u0e0b\u0e47\u0e17\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e44\u0e14\u0e49
563	3	0	\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e40\u0e25\u0e22\u0e40\u0e27\u0e25\u0e32\u0e01\u0e32\u0e23\u0e23\u0e31\u0e1a\u0e02\u0e2d\u0e07\u0e08\u0e32\u0e01\u0e23\u0e49\u0e32\u0e19\u0e04\u0e49\u0e32\u0e04\u0e37\u0e19!
564	3	0	\u0e02\u0e2d\u0e07\u0e02\u0e27\u0e31\u0e0d\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2d\u0e22\u0e39\u0e48 (\u0e44\u0e21\u0e48\u0e21\u0e35\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e19\u0e35\u0e49)!
565	3	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e25\u0e1a\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e01\u0e32\u0e23\u0e02\u0e35\u0e48\u0e44\u0e14\u0e49!
566	3	0	\u0e08\u0e14\u0e2b\u0e21\u0e32\u0e22\u0e02\u0e27\u0e14\u0e41\u0e01\u0e49\u0e27\u0e17\u0e34\u0e49\u0e07\u0e25\u0e07\u0e41\u0e21\u0e48\u0e19\u0e49\u0e33\u0e41\u0e25\u0e49\u0e27~
567	3	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48\u0e40\u0e19\u0e37\u0e49\u0e2d\u0e2b\u0e32\u0e43\u0e19\u0e08\u0e14\u0e2b\u0e21\u0e32\u0e22!
568	3	0	\u0e01\u0e33\u0e25\u0e31\u0e07\u0e08\u0e31\u0e1a\u0e04\u0e39\u0e48 \u0e22\u0e31\u0e07\u0e2a\u0e48\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49!
569	3	0	\u0e02\u0e27\u0e14\u0e08\u0e14\u0e2b\u0e21\u0e32\u0e22\u0e40\u0e01\u0e34\u0e14\u0e04\u0e27\u0e32\u0e21\u0e1c\u0e34\u0e14\u0e1e\u0e25\u0e32\u0e14!
570	3	0	\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e08\u0e33\u0e19\u0e33 $V1 !
571	3	0	\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e17\u0e48\u0e32\u0e19\u0e19\u0e35\u0e49\u0e16\u0e39\u0e01\u0e40\u0e23\u0e35\u0e22\u0e01\u0e2d\u0e22\u0e39\u0e48 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e01\u0e47\u0e1a\u0e44\u0e14\u0e49!
572	3	0	\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e17\u0e48\u0e32\u0e19\u0e19\u0e35\u0e49\u0e16\u0e39\u0e01\u0e40\u0e23\u0e35\u0e22\u0e01\u0e2d\u0e22\u0e39\u0e48!
573	3	0	\u0e43\u0e19\u0e41\u0e1c\u0e19\u0e17\u0e35\u0e48\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e23\u0e35\u0e22\u0e01\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e23\u0e35\u0e22\u0e01\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e01\u0e25\u0e31\u0e1a\u0e44\u0e14\u0e49!
574	3	0	\u0e43\u0e19\u0e09\u0e32\u0e01\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e23\u0e35\u0e22\u0e01\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e2a\u0e27\u0e22\u0e07\u0e32\u0e21\u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e23\u0e35\u0e22\u0e01\u0e2a\u0e31\u0e15\u0e27\u0e4c\u0e2a\u0e27\u0e22\u0e07\u0e32\u0e21\u0e01\u0e25\u0e31\u0e1a\u0e44\u0e14\u0e49!
575	35	0	\u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27!\u0e40\u0e07\u0e34\u0e19\u0e02\u0e2d\u0e07\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e44\u0e21\u0e48\u0e40\u0e1e\u0e35\u0e22\u0e07\u0e1e\u0e2d!
576	3	0	\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e2a\u0e31\u0e07\u0e04\u0e21\u0e40\u0e1b\u0e47\u0e19\u0e02\u0e49\u0e2d\u0e21\u0e39\u0e25\u0e40\u0e23\u0e34\u0e48\u0e21\u0e15\u0e49\u0e19!
577	3	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e40\u0e25\u0e37\u0e2d\u0e01\u0e20\u0e32\u0e23\u0e01\u0e34\u0e08 1 \u0e2d\u0e22\u0e48\u0e32\u0e07!
578	8	3	\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e21\u0e35 $V1 \u4e2a<text style="101" path="622">\u0e01\u0e25\u0e48\u0e2d\u0e07</text>\u0e17\u0e35\u0e48\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a \u0e01\u0e23\u0e38\u0e13\u0e32\u0e01\u0e14\u0e23\u0e31\u0e1a\u0e01\u0e48\u0e2d\u0e19\u0e2b\u0e21\u0e14\u0e2d\u0e32\u0e22\u0e38!
579	1	0	\u0e40\u0e1b\u0e34\u0e14\u0e01\u0e32\u0e23\u0e43\u0e0a\u0e49\u0e22\u0e32\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e2d\u0e31\u0e15\u0e42\u0e19\u0e21\u0e31\u0e15\u0e34\u0e41\u0e25\u0e49\u0e27
580	1	0	\u0e1b\u0e34\u0e14\u0e01\u0e32\u0e23\u0e43\u0e0a\u0e49\u0e22\u0e32\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e2d\u0e31\u0e15\u0e42\u0e19\u0e21\u0e31\u0e15\u0e34\u0e41\u0e25\u0e49\u0e27
581	3	0	\u0e1b\u0e34\u0e14\u0e01\u0e32\u0e23\u0e43\u0e0a\u0e49\u0e22\u0e32\u0e1f\u0e37\u0e49\u0e19\u0e1f\u0e39\u0e2d\u0e31\u0e15\u0e42\u0e19\u0e21\u0e31\u0e15\u0e34\u0e41\u0e25\u0e49\u0e27
582	3	0	\u0e14\u0e39\u0e14\u0e0b\u0e31\u0e1a\u0e2a\u0e48\u0e27\u0e19\u0e1a\u0e33\u0e23\u0e38\u0e07\u0e41\u0e25\u0e49\u0e27!
583	3	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e01\u0e32\u0e23\u0e0b\u0e37\u0e49\u0e2d\u0e2b\u0e23\u0e37\u0e2d\u0e40\u0e07\u0e34\u0e19\u0e2b\u0e49\u0e32\u0e21\u0e40\u0e1b\u0e47\u0e19 0!
584	3	0	\u0e40\u0e19\u0e37\u0e48\u0e2d\u0e07\u0e08\u0e32\u0e01 [ $V1 ] \u0e2a\u0e30\u0e2a\u0e21 Field Guide \u0e02\u0e2d\u0e07\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19\u0e19\u0e35\u0e49 \u0e04\u0e30\u0e41\u0e19\u0e19\u0e2a\u0e23\u0e38\u0e1b\u0e02\u0e2d\u0e07\u0e23\u0e2d\u0e1a\u0e19\u0e35\u0e49+$V2
585	3	0	\u0e43\u0e19\u0e01\u0e32\u0e23\u0e15\u0e48\u0e2d\u0e2a\u0e39\u0e49 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25\u0e44\u0e14\u0e49!
586	3	0	\u0e43\u0e19\u0e01\u0e32\u0e23\u0e41\u0e25\u0e01\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25\u0e44\u0e14\u0e49!
587	3	0	\u0e43\u0e19\u0e14\u0e31\u0e19\u0e40\u0e08\u0e35\u0e49\u0e22\u0e19 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e40\u0e1b\u0e25\u0e35\u0e48\u0e22\u0e19\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25\u0e44\u0e14\u0e49!
588	1	0	\u0e17\u0e48\u0e32\u0e19\u0e16\u0e39\u0e01\u0e44\u0e25\u0e48\u0e2d\u0e2d\u0e01\u0e08\u0e32\u0e01\u0e01\u0e34\u0e25\u0e14\u0e4c!
589	35	0	\u0e40\u0e2b\u0e15\u0e38\u0e01\u0e32\u0e23\u0e13\u0e4c\u0e01\u0e32\u0e23\u0e40\u0e14\u0e34\u0e19\u0e40\u0e23\u0e37\u0e2d\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e14\u0e33\u0e40\u0e19\u0e34\u0e19\u0e01\u0e32\u0e23\u0e43\u0e19\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49!
590	3	0	\u0e41\u0e0a\u0e23\u0e4c\u0e20\u0e32\u0e23\u0e01\u0e34\u0e08 [ $V1 ] \u0e43\u0e2b\u0e49 [$V2] \u0e25\u0e49\u0e21\u0e40\u0e2b\u0e25\u0e27
591	1	0	\u0e1b\u0e23\u0e31\u0e1a\u0e0a\u0e37\u0e48\u0e2d\u0e15\u0e33\u0e41\u0e2b\u0e19\u0e48\u0e07\u0e41\u0e25\u0e49\u0e27
592	3	0	\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e04\u0e27\u0e32\u0e21\u0e1e\u0e2d\u0e43\u0e08\u0e16\u0e36\u0e07\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27!
593	3	0	\u0e1d\u0e48\u0e32\u0e22\u0e15\u0e23\u0e07\u0e02\u0e49\u0e32\u0e21\u0e40\u0e2b\u0e25\u0e37\u0e2d\u0e44\u0e2d\u0e40\u0e17\u0e21\u0e41\u0e04\u0e48\u0e2d\u0e22\u0e48\u0e32\u0e07\u0e40\u0e14\u0e35\u0e22\u0e27\u0e41\u0e25\u0e49\u0e27
594	3	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e40\u0e25\u0e37\u0e2d\u0e14\u0e02\u0e2d\u0e07\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27!
595	3	0	\u0e08\u0e33\u0e19\u0e27\u0e19\u0e02\u0e2d\u0e07\u0e15\u0e33\u0e41\u0e2b\u0e19\u0e48\u0e07\u0e19\u0e35\u0e49\u0e40\u0e15\u0e47\u0e21\u0e41\u0e25\u0e49\u0e27!
596	3	0	\u0e44\u0e21\u0e48\u0e21\u0e35\u0e01\u0e32\u0e23\u0e15\u0e31\u0e49\u0e07\u0e04\u0e48\u0e32 Token \u0e41\u0e25\u0e01\u0e01\u0e25\u0e48\u0e2d\u0e07!
597	3	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e15\u0e2d\u0e19\u0e17\u0e35\u0e48\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e44\u0e14\u0e49\u0e40\u0e23\u0e35\u0e22\u0e01\u0e25\u0e39\u0e01\u0e40\u0e23\u0e37\u0e2d\u0e44\u0e14\u0e49!
598	3	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e08\u0e33\u0e19\u0e27\u0e19\u0e1b\u0e23\u0e30\u0e01\u0e31\u0e19\u0e01\u0e32\u0e23\u0e2b\u0e25\u0e2d\u0e21\u0e41\u0e25\u0e49\u0e27 \u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e44\u0e1b\u0e14\u0e39\u0e44\u0e14\u0e49\u0e17\u0e35\u0e48\u0e2b\u0e19\u0e49\u0e32\u0e2b\u0e25\u0e2d\u0e21\u0e1c\u0e25\u0e36\u0e01!
599	3	0	\u0e23\u0e49\u0e32\u0e19\u0e04\u0e49\u0e32\u0e19\u0e35\u0e49\u0e02\u0e32\u0e22\u0e2b\u0e21\u0e14\u0e41\u0e25\u0e49\u0e27!
600	3	0	\u0e40\u0e01\u0e34\u0e19\u0e08\u0e33\u0e19\u0e27\u0e19\u0e01\u0e32\u0e23\u0e0b\u0e37\u0e49\u0e2d\u0e40\u0e14\u0e35\u0e48\u0e22\u0e27\u0e17\u0e35\u0e48\u0e01\u0e33\u0e2b\u0e19\u0e14!
601	3	0	\u0e23\u0e27\u0e21\u0e20\u0e32\u0e1e\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
602	3	0	\u0e1e\u0e25\u0e31\u0e07\u0e0a\u0e35\u0e27\u0e34\u0e15\u0e40\u0e15\u0e47\u0e21\u0e2b\u0e21\u0e14\u0e41\u0e25\u0e49\u0e27
603	131	0	\u0e44\u0e14\u0e49\u0e23\u0e31\u0e1a\u0e18\u0e32\u0e15\u0e38\u0e2b\u0e32\u0e22\u0e32\u0e01- [World Essence] x $V1!
604	3	0	\u0e1c\u0e25\u0e36\u0e01\u0e17\u0e31\u0e49\u0e07\u0e2b\u0e21\u0e14\u0e44\u0e14\u0e49\u0e2d\u0e31\u0e1e\u0e16\u0e36\u0e07\u0e40\u0e25\u0e40\u0e27\u0e25\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27\u0e2b\u0e23\u0e37\u0e2d\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e1c\u0e25\u0e36\u0e01\u0e17\u0e35\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e2d\u0e31\u0e1e\u0e40\u0e01\u0e23\u0e14\u0e44\u0e14\u0e49\u0e2d\u0e35\u0e01!
605	3	0	\u0e04\u0e48\u0e32\u0e02\u0e27\u0e31\u0e0d\u0e16\u0e36\u0e07\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27!
606	3	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e04\u0e48\u0e32\u0e02\u0e27\u0e31\u0e0d $V1 \u0e41\u0e15\u0e49\u0e21!
607	3	0	\u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e19\u0e33\u0e17\u0e32\u0e07\u0e2a\u0e39\u0e48\u0e21\u0e2d\u0e19\u0e2a\u0e40\u0e15\u0e2d\u0e23\u0e4c\u0e44\u0e14\u0e49\u0e2b\u0e32\u0e01\u0e2d\u0e22\u0e39\u0e48\u0e43\u0e19\u0e2a\u0e16\u0e32\u0e19\u0e30\u0e19\u0e35\u0e49
608	3	0	\u0e22\u0e31\u0e07\u0e44\u0e21\u0e48\u0e16\u0e36\u0e07\u0e40\u0e27\u0e25\u0e32\u0e01\u0e32\u0e23\u0e25\u0e07\u0e17\u0e30\u0e40\u0e1a\u0e35\u0e22\u0e19\u0e01\u0e34\u0e08\u0e01\u0e23\u0e23\u0e21!
609	3	0	\u0e40\u0e25\u0e40\u0e27\u0e25\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e19\u0e49\u0e2d\u0e22\u0e40\u0e01\u0e34\u0e19\u0e44\u0e1b\u0e2b\u0e23\u0e37\u0e2d\u0e21\u0e35\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e2a\u0e27\u0e21\u0e43\u0e2a\u0e48\u0e17\u0e35\u0e48\u0e21\u0e35\u0e1c\u0e25\u0e14\u0e35\u0e01\u0e27\u0e48\u0e32\u0e2d\u0e22\u0e39\u0e48\u0e41\u0e25\u0e49\u0e27!
610	3	0	\u0e25\u0e14\u0e40\u0e25\u0e40\u0e27\u0e25\u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08!
611	3	0	\u0e40\u0e1e\u0e34\u0e48\u0e21\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e41\u0e2a\u0e07\u0e02\u0e2d\u0e07\u0e1c\u0e25\u0e36\u0e01\u0e41\u0e25\u0e49\u0e27!
612	3	0	\u0e23\u0e30\u0e14\u0e31\u0e1a\u0e41\u0e2a\u0e07\u0e02\u0e2d\u0e07\u0e1c\u0e25\u0e36\u0e01\u0e16\u0e36\u0e07\u0e08\u0e33\u0e19\u0e27\u0e19\u0e2a\u0e39\u0e07\u0e2a\u0e38\u0e14\u0e41\u0e25\u0e49\u0e27!
613	1	0	\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e4c GM \u0e43\u0e19\u0e01\u0e32\u0e23\u0e14\u0e33\u0e40\u0e19\u0e34\u0e19\u0e01\u0e32\u0e23\u0e1f\u0e31\u0e07\u0e01\u0e4c\u0e0a\u0e31\u0e48\u0e19\u0e19\u0e35\u0e49!
614	1	0	\u0e01\u0e23\u0e38\u0e13\u0e32\u0e43\u0e2a\u0e48\u0e40\u0e25\u0e02\u0e2b\u0e23\u0e37\u0e2d\u0e15\u0e31\u0e27\u0e2d\u0e31\u0e01\u0e29\u0e23\u0e15\u0e32\u0e21\u0e0a\u0e48\u0e2d\u0e07!
615	1	0	\u0e44\u0e2d\u0e14\u0e35\u0e16\u0e39\u0e01\u0e41\u0e1a\u0e19 \u0e01\u0e23\u0e38\u0e13\u0e32\u0e15\u0e34\u0e14\u0e15\u0e48\u0e2d\u0e40\u0e08\u0e49\u0e32\u0e2b\u0e19\u0e49\u0e32\u0e17\u0e35\u0e48!
616	3	0	\u0e15\u0e31\u0e27\u0e25\u0e30\u0e04\u0e23\u0e19\u0e35\u0e49\u0e16\u0e39\u0e01\u0e25\u0e47\u0e2d\u0e01!
617	1	0	\u0e14\u0e33\u0e40\u0e19\u0e34\u0e19\u0e01\u0e32\u0e23\u0e1f\u0e31\u0e07\u0e01\u0e4c\u0e0a\u0e31\u0e48\u0e19 GM \u0e2a\u0e33\u0e40\u0e23\u0e47\u0e08
618	1	0	\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e43\u0e0a\u0e48 GM \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e04\u0e33\u0e2a\u0e31\u0e48\u0e07 GM \u0e44\u0e14\u0e49
619	1	0	\u0e17\u0e48\u0e32\u0e19\u0e44\u0e21\u0e48\u0e21\u0e35\u0e2a\u0e34\u0e17\u0e18\u0e34\u0e4c\u0e43\u0e19\u0e01\u0e32\u0e23\u0e43\u0e0a\u0e49\u0e04\u0e33\u0e2a\u0e31\u0e48\u0e07 GM 
620	1	0	\u0e44\u0e21\u0e48\u0e21\u0e35\u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19\u0e17\u0e48\u0e32\u0e19\u0e19\u0e35\u0e49\u0e2b\u0e23\u0e37\u0e2d\u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19\u0e17\u0e48\u0e32\u0e19\u0e19\u0e35\u0e49\u0e44\u0e21\u0e48\u0e2d\u0e22\u0e39\u0e48\u0e43\u0e19\u0e23\u0e30\u0e1a\u0e1a \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e04\u0e33\u0e2a\u0e31\u0e48\u0e07\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49
621	1	0	\u0e1c\u0e39\u0e49\u0e40\u0e25\u0e48\u0e19\u0e1b\u0e31\u0e08\u0e08\u0e38\u0e1a\u0e31\u0e19\u0e01\u0e33\u0e25\u0e31\u0e07\u0e22\u0e49\u0e32\u0e22\u0e41\u0e0a\u0e19\u0e41\u0e19\u0e25 \u0e44\u0e21\u0e48\u0e2a\u0e32\u0e21\u0e32\u0e23\u0e16\u0e43\u0e0a\u0e49\u0e04\u0e33\u0e2a\u0e31\u0e48\u0e07\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49
622	3	0	\u0e41\u0e1c\u0e19\u0e17\u0e35\u0e48\u0e19\u0e35\u0e49\u0e44\u0e14\u0e49\u0e16\u0e39\u0e01 GM \u0e41\u0e1a\u0e19\u0e04\u0e33\u0e1e\u0e39\u0e14\u0e44\u0e27\u0e49!
623	3	0	\u0e22\u0e01\u0e40\u0e25\u0e34\u0e01\u0e01\u0e32\u0e23\u0e41\u0e1a\u0e19\u0e04\u0e33\u0e1e\u0e39\u0e14\u0e41\u0e25\u0e49\u0e27!
624	3	0	\u0e40\u0e19\u0e37\u0e48\u0e2d\u0e07\u0e08\u0e32\u0e01\u0e17\u0e48\u0e32\u0e19 $V1 \u0e08\u0e36\u0e07\u0e16\u0e39\u0e01 GM \u0e41\u0e1a\u0e19\u0e04\u0e33\u0e1e\u0e39\u0e14\u0e40\u0e1b\u0e47\u0e19\u0e40\u0e27\u0e25\u0e32 $V2 \u0e19\u0e32\u0e17\u0e35
