# VENDORED MIRROR -- do not hand-edit.
# regenerate: python3 tools/pf_regen_lua_quest_vars.py
# source: pf_bridge/gamedata/tables/QUESTDATA_TH__QUEST.tsv
# source_sha256: cc9927286def2bda166c320a2dddd16f5457eb4579ce5207a3d76758707527bd
# source_rows: 1544
# pulled: 2026-09-07
# body_sha256: de4a7d4a4a9aa99cde032572d74980167588deb507387152006cbb3843843706
# n_VARI_1..n_VARI_20 verbatim, as the unsigned 32-bit decimals the source stores; a value at or above 2147483648 is a negative held in two's complement and is decoded ONLY for the columns quest_var_signedness.tsv names.
quest_id	var1	var2	var3	var4	var5	var6	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16	var17	var18	var19	var20
773	772	2500331	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	773	691	20	694	20	697	2	0	0	0	0	0	0	0	0	0	0	0	0	0
775	606	2500335	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	775	2500336	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	611	2500337	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
779	778	2500350	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	779	342	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	780	3138	2500339	1	2500338	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	615	344	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	782	8535	8586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784	783	345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
786	785	346	20	2500340	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
787	786	2500341	3	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	787	2500342	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	620	2500343	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	789	349	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791	790	350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	792	3139	2500345	1	2500344	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
794	793	2500346	1	2500351	1	2500352	1	600	0	0	0	0	0	0	0	0	0	0	0	0
795	794	2500347	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	629	354	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	796	754	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
798	797	2500348	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799	798	2500349	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
851	0	370	2051	2500158	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
852	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853	137	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
854	741	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
855	353	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856	413	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857	486	92	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	0
858	586	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
862	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
863	293	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	486	487	870	2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	487	869	8502	255	829	0	12	0	0	0	0	0	0	0	829	0	0	0	0	0
871	870	0	0	0	0	0	0	0	0	0	0	0	0	8011	0	0	0	0	0	0
872	871	0	0	0	0	0	0	0	0	0	0	0	0	8014	0	0	0	0	0	0
873	666	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874	689	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	658	660	8500	255	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879	543	544	8525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	782	783	8535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	0	62	8765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885	887	557	1	558	1	559	1	886	0	113	0	0	0	0	0	0	0	0	0	0
886	887	558	1	559	1	885	0	0	0	0	0	0	557	0	0	0	0	0	0	0
887	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	887	885	8500	255	557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	886	0	0	845	1	113	0	2500608	1	0	0	0	0	0	0	0	0	0	0	0
890	886	2500608	1	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0
893	28	0	0	5	8027	255	1	893	0	19	400	0	0	0	0	0	0	0	0	0
895	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	998	0	0	20	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	918	8028	1	0	0	0	0	0	0	0	0	0	0	8028	8028	0	0	0	0	0
912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	986	0	0	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	914	0	0	25	2500150	1	20	4	0	0	0	0	805	0	0	0	0	0	0	0
916	924	990	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918	908	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
919	156	0	0	21	26	0	0	0	0	0	0	0	8006	0	0	8006	0	0	0	0
920	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	34	2400901	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922	921	0	0	25	2500576	1	21	9	0	0	0	0	0	0	0	0	0	0	0	0
923	922	0	0	25	2500577	1	21	15	0	0	0	0	0	0	0	0	0	0	0	0
924	32	985	915	988	0	0	990	991	0	0	0	0	0	0	0	0	0	0	0	0
926	51	0	0	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
927	926	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
929	111	2400085	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
931	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	902	0	0	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
934	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	934	2500622	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
936	935	2500623	1	2500624	1	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	936	2500625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	937	2500626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	938	1609	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
941	854	218	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	0	0	1800	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	0	0	0	24	2500604	3	20	28	0	0	0	0	0	0	0	0	0	0	0	0
949	0	2500605	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
967	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
971	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	1061	0	0	20	20	0	0	0	0	0	0	0	906	885	0	0	0	0	0	0
983	32	0	0	0	0	0	0	0	0	0	0	0	0	929	0	0	0	0	0	0
984	983	0	0	9	350	0	0	0	0	0	0	0	0	0	929	248	0	0	0	167
985	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
986	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
987	32	0	0	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
989	987	0	0	3	112	0	1	989	0	19	400	0	0	0	0	0	0	0	0	0
990	32	985	915	988	0	0	924	991	0	0	0	0	0	0	0	0	0	0	0	0
991	32	985	915	988	0	0	924	990	0	0	0	0	0	0	0	0	0	0	0	0
992	56	0	0	3	8507	0	4	8586	0	19	8507	0	0	0	14	0	0	0	0	0
993	987	0	0	3	112	0	1	993	0	19	400	0	0	0	0	0	0	0	0	0
994	30	0	0	21	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
997	1080	0	0	0	0	0	0	0	8106	19869	4294949288	1054	0	0	0	0	0	0	0	0
998	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999	74	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	1002	1001	8545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	1004	1001	8546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007	1006	1001	8547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	1008	1001	8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	1010	1001	8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1013	1012	1001	8550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	1014	1001	8551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1025	1024	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	1025	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	1026	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	1027	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029	1028	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1030	1029	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	1030	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	1031	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	1032	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	1033	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	1034	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	1035	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1037	1036	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1038	1037	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1039	1038	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1040	1039	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	1040	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1042	1041	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1043	1042	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1044	1043	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1045	1044	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1046	1045	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	1046	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	1047	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	1048	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1050	1049	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051	1050	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1052	1051	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1053	1052	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1054	1053	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055	1054	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1056	1055	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1057	1056	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1058	1057	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1060	1085	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1061	1060	8788	8540	0	0	0	0	0	0	0	0	0	884	906	0	0	0	0	0	0
1062	981	60	0	0	0	0	0	0	0	0	0	0	885	887	0	0	0	0	0	0
1063	1065	40002	43003	41011	45001	42008	44001	0	0	0	0	0	0	0	0	0	0	0	0	0
1064	1062	0	0	20	3	0	26	2401023	108	0	0	0	887	888	0	0	0	0	0	0
1065	1064	3192	2500633	1	0	0	0	0	8789	0	0	0	0	0	0	0	0	0	0	0
1066	1063	0	0	24	2500634	2	24	2500635	5	20	7	0	0	0	0	0	0	0	0	0
1067	1066	2500636	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1068	1067	0	0	0	0	0	0	0	0	0	0	0	890	891	0	0	0	0	0	0
1069	1068	0	0	0	0	0	0	0	0	0	0	0	891	892	0	0	0	0	0	0
1070	1069	0	0	0	0	0	20	4	0	0	0	0	892	886	0	0	0	0	0	0
1071	1070	0	0	0	0	0	0	0	8107	4294943542	15190	4294966496	0	0	0	0	0	0	0	0
1072	0	1	2200206	8	2200206	16	2200406	8	2200606	16	0	0	0	0	0	0	0	0	0	0
1073	1072	1079	8543	192	3	2	0	0	0	0	0	0	0	188	0	0	0	0	0	0
1074	1073	2500001	5	0	0	0	0	0	0	0	0	0	188	189	0	0	0	0	0	0
1075	1074	3000	0	189	0	0	0	0	0	0	0	0	0	0	189	188	0	0	0	0
1076	1075	10	0	0	0	0	0	0	0	0	0	0	0	0	190	191	0	0	0	856
1077	1096	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1078	1077	3000	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079	0	1	2201006	8	2200806	8	2201206	8	0	0	0	0	0	0	0	0	0	0	0	0
1080	1081	0	0	16	3000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1081	1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1082	0	0	0	18	997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083	1082	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
1084	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1085	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	629	0
1086	0	2	2201006	8	2200806	8	2201206	8	0	0	0	0	0	0	0	0	0	0	0	0
1087	1088	3000	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1088	1097	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1089	0	2	2200206	8	2200206	16	2200406	8	2200606	16	0	0	0	0	0	0	0	0	0	0
1090	1089	1086	8543	192	3	2	0	0	0	0	0	0	0	188	0	0	0	0	0	0
1091	1090	2500001	5	0	0	0	0	0	0	0	0	0	188	189	0	0	0	0	0	0
1092	1091	3000	0	189	0	0	0	0	0	0	0	0	0	0	189	188	0	0	0	0
1093	1092	10	0	0	0	0	0	0	0	0	0	0	0	0	190	191	0	0	0	856
1094	1097	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1095	1094	3000	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1096	9000	0	0	7	0	0	3	8785	0	19	8785	1	0	0	856	0	0	0	0	0
1097	1092	0	0	0	8785	0	0	0	0	0	0	0	0	0	856	0	0	0	0	0
1098	0	1065	8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1099	74	843	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	852	2500660	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1502	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1503	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	923
1504	1503	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	922	0	0
1505	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1506	1505	0	0	0	0	0	0	0	0	0	0	0	922	0	0	0	0	0	0	0
1507	1506	1508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1508	1506	1507	2500277	35	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	925
1509	1507	8502	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1510	1509	354	35	0	0	0	0	0	0	0	0	0	330	926	0	0	0	0	0	0
1511	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1512	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1513	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	921	331	0	0	0	0
1514	1513	110	0	0	0	0	0	0	0	0	0	0	925	0	924	330	0	0	926	1380
1515	2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1516	1515	2500661	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1517	1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1518	1517	2037	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	855	0	0	0	0	0	0	0	0	0	0	0	0	1114	0	0	0	0	0	0
2001	2000	600	0	1114	0	0	0	0	0	0	0	0	0	0	1114	1116	0	0	0	0
2002	2001	1106	1	0	0	0	0	0	0	0	0	0	1116	1117	1117	1118	0	0	0	0
2003	2002	600	0	1118	0	0	0	0	0	0	0	0	0	0	1118	1119	0	0	0	0
2004	2003	1105	1	0	0	0	0	0	0	0	0	0	1119	826	0	0	0	0	0	0
2005	0	0	0	0	0	0	0	0	0	0	0	0	261	1213	1213	1214	0	0	0	0
2006	2005	1191	1	0	0	0	0	0	0	0	0	0	1214	261	0	0	0	0	0	0
2007	857	600	0	1194	0	0	0	0	0	0	0	0	0	0	1194	1195	0	0	0	0
2008	2007	522	3	0	0	0	0	0	0	0	0	0	0	0	1195	1196	0	0	0	0
2009	2008	2500406	1	0	0	0	0	0	0	0	0	0	1196	1197	0	0	0	0	0	0
2010	2009	2500407	1	0	0	0	0	0	0	0	0	0	1197	1198	1198	1210	0	1199	1199	0
2011	2010	1191	1	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	1211	1211	0
2034	1514	600	0	1380	0	0	0	0	0	0	0	0	0	0	1380	1381	0	0	0	0
2035	2034	1369	1	0	0	0	0	0	0	0	0	0	1381	1382	1382	1386	0	0	0	0
2036	2035	1374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2037	1517	2038	2500408	1	0	0	0	0	0	0	0	0	0	1923	0	0	0	0	0	0
2038	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	0	0	0	0	0
2170	0	1201	1202	1203	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2171	0	1204	1205	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2172	0	1102	1106	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2173	0	30	40	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2174	0	1207	1208	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2175	0	1211	1212	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2176	0	1210	1213	1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2177	0	1103	1104	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2178	0	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2179	0	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2180	0	2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2181	0	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2182	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2183	0	4100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2184	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2185	0	4104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2188	0	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2189	0	2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2190	0	2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191	0	4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2192	0	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2193	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2194	0	2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2195	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500	0	98	10	102	10	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2501	0	2500500	10	2500501	10	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2502	0	220	15	223	15	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2503	0	2500502	20	2500503	20	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2504	0	276	25	283	25	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	0	308	15	309	15	311	15	0	119	0	0	0	0	0	0	0	0	0	0	0
2506	0	2500504	15	2500505	15	2500506	3	119	0	0	0	0	0	0	0	0	0	0	0	0
2507	0	340	15	347	15	349	15	0	119	0	0	0	0	0	0	0	0	0	0	0
2508	0	2500507	20	2500508	20	2500509	20	119	0	0	0	0	0	0	0	0	0	0	0	0
2509	0	429	2	419	2	426	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2510	0	2500510	30	2500511	30	2500512	30	119	0	0	0	0	0	0	0	0	0	0	0	0
2514	0	2513	493	30	497	5	505	0	0	0	0	0	0	0	0	0	0	0	0	0
2550	0	140	10	142	10	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2551	0	2500516	15	2500517	15	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2552	0	389	20	391	20	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2553	0	2500518	25	2500519	25	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2554	0	2500520	15	2500521	15	2500522	15	119	0	0	0	0	0	0	0	0	0	0	0	0
2555	0	692	20	690	20	695	2	0	119	0	0	0	0	0	0	0	0	0	0	0
2556	0	2500523	20	2500524	20	2500525	20	119	0	0	0	0	0	0	0	0	0	0	0	0
2557	0	420	20	421	20	423	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2558	0	2500526	30	2500527	30	2500528	30	119	0	0	0	0	0	0	0	0	0	0	0	0
2559	0	451	2	453	2	459	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2563	0	2562	494	30	503	5	504	0	0	0	0	0	0	0	0	0	0	0	0	0
2600	0	2600301	3	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2601	0	2600302	5	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2602	0	2600303	5	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2603	0	2600304	5	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2604	0	2600305	5	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2605	153	45	0	0	63	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2606	153	45	0	0	60	1	61	1	65	1	0	0	0	0	0	0	0	0	0	0
2607	213	60	0	0	98	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2608	213	60	0	0	97	1	99	1	103	1	0	0	0	0	0	0	0	0	0	0
2609	289	70	0	0	145	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610	289	70	0	0	142	1	150	1	144	1	0	0	0	0	0	0	0	0	0	0
2611	334	80	0	0	225	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2612	334	80	0	0	220	1	222	1	226	1	0	0	0	0	0	0	0	0	0	0
2613	413	86	0	0	391	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2614	413	86	0	0	390	1	393	1	397	1	0	0	0	0	0	0	0	0	0	0
2615	486	92	0	0	282	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2616	486	92	0	0	274	1	281	1	0	0	0	0	0	0	0	0	0	0	0	0
2617	540	98	0	0	319	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
